log_area,predicted_probability,ci_low,ci_high
12.946744852824548,0.48594824452488095,0.4280047467460911,0.5442719435034333
13.018971160339028,0.498813289502756,0.43970808954488366,0.5579516737378658
13.091197467853508,0.5116799059751916,0.45144044778663034,0.5715820073398922
13.163423775367988,0.5245310637466839,0.4631903464133689,0.5851404038735737
13.235650082882469,0.5373498143585009,0.4749462892364651,0.5986047656383475
13.307876390396949,0.5501193802246183,0.48669679235690566,0.6119535887765559
13.380102697911429,0.5628232418584455,0.4984304190046213,0.6251661043952764
13.45232900542591,0.5754452222343454,0.5101358154683259,0.6382224080439274
13.52455531294039,0.5879695673822626,0.5218017477446965,0.6511035761718039
13.59678162045487,0.6003810223843478,0.5334171385077104,0.6637917684868758
13.66900792796935,0.6126649020272978,0.5449711039858314,0.6762703154399707
13.74123423548383,0.6248071554608441,0.5564529903327511,0.6885237903613702
13.81346054299831,0.6367944243188124,0.5678524090872732,0.70053806607051
13.88568685051279,0.6486140938716226,0.5791592713367107,0.7123003560583474
13.95791315802727,0.6602543368951435,0.5903638202242285,0.7237992406001406
14.030139465541751,0.6717041500576438,0.6014566614735242,0.7350246783878359
14.102365773056231,0.6829533827414697,0.6124287916411604,0.745968004473483
14.174592080570712,0.6939927583265436,0.6232716238479458,0.7566219154840295
14.246818388085192,0.7048138880666128,0.6339770107833669,0.7669804432032864
14.319044695599672,0.7154092777844729,0.644537264821283,0.7770389177174275
14.391271003114152,0.7257723276976489,0.654945175129273,0.7867939213874557
14.463497310628632,0.7358973257600906,0.6651940216973764,0.7962432349471918
14.535723618143113,0.7457794349675894,0.6752775862538676,0.8053857770309549
14.607949925657593,0.7554146751244661,0.6851901600755519,0.8142215384141336
14.680176233172073,0.764799899606615,0.6949265487369419,0.8227515122061987
14.752402540686553,0.7739327676814971,0.7044820738766815,0.8309776211725703
14.824628848201034,0.7828117129597408,0.7138525720897735,0.838902643283476
14.896855155715514,0.7914359085564293,0.7230343910810746,0.8465301364976899
14.969081463229994,0.7998052295338984,0.7320243832380477,0.8538643636910481
15.041307770744474,0.8079202131830746,0.7408198967997681,0.8609102185365967
15.113534078258954,0.8157820176781974,0.7494187648141466,0.8676731530384405
15.185760385773435,0.823392379611464,0.757819292086474,0.8741591073173332
15.257986693287915,0.8307535708808964,0.7660202403299189,0.8803744421449171
15.330213000802395,0.8378683553677705,0.7740208117328442,0.8863258746269742
15.402439308316875,0.8447399458003864,0.7818206311586411,0.8920204173456788
15.474665615831356,0.8513719611598211,0.7894197271919868,0.897465321187359
15.546891923345836,0.8577683849415654,0.796818512240823,0.9026680220066222
15.619118230860316,0.8639335245453741,0.8040177618967942,0.9076360912099346
15.691344538374796,0.8698719720250315,0.8110185937480898,0.91237719028234
15.763570845889278,0.8755885663905854,0.817822445828491,0.9168990292295157
15.835797153403758,0.8810883576184454,0.8244310548749233,0.9212093288637178
15.908023460918239,0.8863765724899361,0.8308464345533273,0.9253157868259251
15.980249768432719,0.8914585823467022,0.837070853799496,0.9292260472071153
16.0524760759472,0.8963398728219659,0.8431068154080245,0.9329476736085042
16.12470238346168,0.901026015580131,0.8489570349886895,0.9364881254632622
16.196928690976158,0.9055226420736319,0.8546244203959329,0.9398547374299087
